Time,Particle,Mass,PositionX,PositionY,VectorX,VectorY,AccelerationX,AccelerationY
0,61,4.2649e+12,201.616,-317.54,50.1677,47.5028,0,0
0,62,4.26044e+12,517.546,-182.404,179.006,219.526,0,0
0,63,1.70835e+12,-879.775,170.835,-83.3657,-861.947,0,0
0,64,6.91067e+12,788.28,933.49,-1233.68,912.13,0,0
0,65,9.35139e+12,-718.127,-408.932,415.214,-552.054,0,0
0,66,2.0043e+12,-291.886,918.56,-978.151,-264.084,0,0
0,67,6.47915e+12,111.283,-245.989,138.791,-48.4513,0,0
0,68,4.0186e+12,70.8462,663.43,-517.421,-40.4803,0,0
0,69,7.86884e+12,24.9087,-8.99745,-29.6404,85.6007,0,0
0,70,1.66292e+12,-243.757,536.566,-271.206,-196.25,0,0
0,71,6.92619e+12,732.889,-272.61,267.808,495.887,0,0
0,72,2.15113e+12,-425.684,-36.9794,47.0498,-173.136,0,0
0,73,9.42578e+12,483.953,974.943,-1108.21,623.144,0,0
0,74,2.62317e+12,287.807,675.259,-510.59,183.543,0,0
0,75,6.04287e+12,356.016,837.139,-701.97,244.39,0,0
0,76,2.33398e+12,-16.5421,882.75,-780.812,-9.78952,0,0
0,77,6.78356e+12,661.71,-926.043,1063.83,805.811,0,0
0,78,1.10417e+12,949.108,932.859,-1247.9,1305.13,0,0
0,79,4.98435e+12,-211.584,747.473,-523.365,-222.851,0,0
0,80,4.0021e+12,855.364,225.781,-168.529,817.76,0,0
0,81,3.47563e+12,-594.688,-770.156,764.654,-539.777,0,0
0,82,5.68329e+12,571.606,138.061,11.0818,392.017,0,0
0,83,8.74776e+12,-89.6755,511.891,-185.326,-68.6911,0,0
0,84,7.09083e+12,-829.842,657.36,-712.146,-875.421,0,0
0,85,9.32402e+12,-58.9638,-952.564,878.915,-47.3959,0,0
0,86,8.83632e+12,526.607,545.583,-364.795,420.692,0,0
0,87,5.54537e+12,373.25,938.185,-879.684,389.978,0,0
0,88,7.15526e+12,-579.303,-140.466,27.9921,-398.732,0,0
0,89,7.34969e+12,-219.216,123.853,-5.06391,-32.3698,0,0
0,90,3.46051e+12,964.885,760.158,-839.211,1176.42,0,0
0,91,3.97432e+12,-327.725,-929.771,847.928,-342.831,0,0
0,92,5.77785e+12,-265.258,190.994,-43.2513,-70.4958,0,0
0,93,1.76473e+12,-998.891,-600.985,649.736,-1186.56,0,0
0,94,1.49045e+12,-41.9935,-999.473,927.441,-73.6357,0,0
0,95,4.31087e+12,-149.813,610.678,-320.073,-155.088,0,0
0,96,3.35853e+12,907.323,316.408,-345.075,949.31,0,0
0,97,3.73216e+12,206.343,-245.471,165.971,41.2268,0,0
0,98,7.1156e+12,169.686,230.642,-6.32769,91.9984,0,0
0,99,6.31648e+12,725.827,-335.219,334.711,543.542,0,0
0,100,9.29885e+12,-6.05101,981.35,-888.804,10.1368,0,0
0,101,1.59303e+12,505.151,719.775,-593.054,473.5,0,0
0,102,5.74598e+12,-774.29,183.123,-216.791,-543.259,0,0
0,103,6.36523e+12,-62.9589,690.038,-499.896,-72.6627,0,0
0,104,9.58794e+12,-534.748,-881.818,1006.99,-543.722,0,0
0,105,3.82582e+12,-653.956,391.136,-334.592,-499.02,0,0
0,106,2.8707e+12,-177.751,-214.901,145.043,-28.4385,0,0
0,107,3.81148e+12,622.704,20.8094,-57.8033,467.151,0,0
0,108,3.54452e+12,-110.46,17.8475,-84.6155,69.5526,0,0
0,109,3.27386e+12,394.662,934.626,-851.382,499.058,0,0
0,110,9.17997e+12,586.747,-724.288,624.5,618.176,0,0
0,111,7.91401e+12,782.002,915.634,-1159.36,868.36,0,0
0,112,5.40284e+12,-287.199,573.058,-295.677,-210.564,0,0
0,113,5.98458e+12,-532.224,639.583,-534.145,-534.85,0,0
0,114,2.32841e+12,-999.289,404.887,-422.708,-1060.71,0,0
0,115,4.92389e+12,-771.469,849.267,-988.1,-973.327,0,0
0,116,2.74572e+12,-33.1413,36.1475,2.09198,-31.2945,0,0
0,117,2.44731e+12,318.348,-798.799,729.242,228.076,0,0
0,118,3.29243e+12,110.186,-426.023,261.341,10.5641,0,0
0,119,9.78296e+12,963.615,497.93,-517.249,948.75,0,0
0,120,8.73212e+12,-963.218,696.411,-760.948,-1210,0,0
0,121,6.60225e+12,753.253,-320.429,335.84,544.173,0,0
0,122,2.10529e+12,383.276,95.803,-36.0933,88.5567,0,0
0,123,6.89163e+12,-862.56,545.548,-559.742,-905.099,0,0
0,124,5.43543e+12,113.213,-84.3537,-19.415,75.0386,0,0
0,125,5.50827e+12,357.169,-999.57,1071.41,360.702,0,0
0,126,1.88406e+12,-136.022,893.692,-820.258,-59.1024,0,0
0,127,4.56489e+12,799.996,393.463,-399.33,786.668,0,0
0,128,2.02681e+12,-659.228,199.739,-126.807,-401.308,0,0
0,129,9.967e+12,129.745,-246.03,30.2412,49.1664,0,0
0,130,6.11361e+12,-808.867,579.568,-619.615,-803.054,0,0
0,131,5.26567e+12,-374.466,952.901,-942.314,-411.248,0,0
0,132,2.00787e+12,-658.651,100.04,24.6402,-350.719,0,0
0,133,6.89284e+12,-727.288,-891.041,1049.13,-926.757,0,0
0,134,8.25742e+12,88.9576,16.0284,71.9529,-64.5922,0,0
0,135,1.65129e+12,533.701,773.502,-788.001,556.257,0,0
0,136,2.57887e+12,680.115,591.48,-627.697,703.917,0,0
0,137,6.42308e+12,-324.505,491.436,-293.092,-200.449,0,0
0,138,3.21897e+12,989.43,63.4687,-101.177,979.017,0,0
0,139,2.09085e+12,-698.515,-87.0201,52.813,-522.796,0,0
0,140,8.53023e+12,-648.895,871.908,-1007.14,-719.984,0,0
0,141,4.82922e+12,-736.781,261.605,-289.834,-638.805,0,0
0,142,5.94933e+12,697.134,-760.971,867.591,759.937,0,0
0,143,7.35424e+12,-977.475,682.442,-909.116,-1223.19,0,0
0,144,1.8789e+12,438.459,-660.673,437.349,369.263,0,0
0,145,7.98005e+12,-790.434,-696.595,767.002,-785.692,0,0
0,146,1.65698e+12,-284.307,-53.152,-40.6837,-57.6185,0,0
0,147,4.63125e+12,460.933,187.408,-76.1969,155.477,0,0
0,148,4.09085e+12,-461.834,-239.646,209.581,-286.202,0,0
0,149,5.09923e+12,-403.997,-296.777,161.399,-266.16,0,0
0,150,3.33432e+12,990.865,-702.686,842.109,1266.42,0,0
0,151,7.42633e+12,68.9574,358.235,-144.59,-22.8133,0,0
0,152,8.13645e+12,842.941,984.514,-1342.68,1047.28,0,0
0,153,4.39569e+12,946.556,4.92,86.0357,837.85,0,0
0,154,2.70544e+12,893.171,176.277,-133.419,753.104,0,0
0,155,9.18648e+12,653.97,-55.8353,-60.6059,401.181,0,0
0,156,6.56726e+12,35.4181,943.957,-874.281,130.931,0,0
0,157,8.77776e+12,-606.437,-443.672,416.744,-392.275,0,0
0,158,3.17108e+12,184.138,-235.741,35.4007,90.5727,0,0
0,159,4.21135e+12,-501.912,-456.551,406.847,-342.524,0,0
0,160,4.7747e+12,-655.876,-973.837,1205.99,-689.001,0,0
0,161,1.66734e+12,-5.04085,-254.082,-19.4643,77.2583,0,0
0,162,9.53294e+12,-711.733,343.604,-285.077,-480.01,0,0
0,163,2.48052e+12,995.143,-803.357,929.467,1238.56,0,0
0,164,2.65139e+12,266.082,-518.058,206.409,206.864,0,0
0,165,1.52666e+12,537.995,-595.554,538.722,441.892,0,0
0,166,1.69112e+12,594.996,-415.531,381.162,348.276,0,0
0,167,8.05035e+12,-654.377,468.699,-453.354,-475.121,0,0
0,168,9.73224e+12,248.565,-708.835,578.6,94.4611,0,0
0,169,2.34567e+12,-382.246,390.534,-165.732,-166.331,0,0
0,170,5.30448e+12,-308.946,556.823,-352.333,-230.837,0,0
0,171,6.90889e+12,624.261,-398.209,362.762,437.428,0,0
0,172,9.03546e+12,-939.01,863.683,-1094.31,-1174.87,0,0
0,173,3.09182e+12,-970.072,358.214,-463.372,-1058.48,0,0
0,174,1.02604e+12,-141.602,-421.234,136.798,-62.9317,0,0
0,175,8.11048e+12,155.204,-431.222,113.589,30.1289,0,0
0,176,1.807e+12,-683.301,840.804,-986.693,-679.969,0,0
0,177,1.87312e+12,816.02,-157.361,41.8592,762.124,0,0
0,178,1.72733e+12,-906.601,-691.224,775.7,-982.624,0,0
0,179,7.61376e+12,-204.614,390.572,-95.3926,-175.348,0,0
0,180,1.34026e+12,28.2012,105.261,34.5854,-9.72621,0,0
0,181,3.74925e+12,-905.19,133.842,-108.979,-730.744,0,0
0,182,3.49002e+12,-651.469,-642.129,669.953,-659.88,0,0
0,183,9.13268e+12,-286.996,930.432,-822.4,-258.649,0,0
0,184,3.79094e+12,790.213,-97.1434,-22.4804,567.325,0,0
0,185,9.74169e+12,432.305,109.084,-123.013,224.965,0,0
0,186,8.303e+12,-92.884,-580.4,279.235,-149.426,0,0
0,187,2.87233e+12,-30.08,-545.206,287.69,-69.9216,0,0
0,188,8.52863e+12,-103.435,901.469,-787.931,-145.476,0,0
0,189,4.29357e+12,-744.047,146.59,-101.299,-630.463,0,0
0,190,7.76749e+12,792.63,590.097,-618.386,779.349,0,0
0,191,4.06327e+12,982.601,-303.702,404.586,937.506,0,0
0,192,6.25795e+12,-999.991,-579.213,612.686,-1239.62,0,0
0,193,8.87345e+12,630.348,343.862,-164.593,434.131,0,0
0,194,2.92837e+12,-418.837,679.093,-555.333,-234.209,0,0
0,195,4.96889e+12,436.499,360.016,-172.668,327.404,0,0
0,196,7.95185e+12,320.64,782.004,-673.599,311.941,0,0
0,197,5.44845e+12,-726.841,-756.648,730.035,-850.316,0,0
0,198,8.07375e+12,-313.705,660.616,-540.79,-227.409,0,0
0,199,9.63932e+12,-646.924,-336.306,328.14,-487.75,0,0
0,200,6.14408e+12,533.048,-890.412,977.736,598.843,0,0
0,201,1.50223e+12,485.134,531.252,-321.067,356.356,0,0
0,202,3.03766e+12,102.212,762.56,-568.471,49.7158,0,0
0,203,4.04933e+12,870.026,888.524,-1155.55,1012.54,0,0
0,204,9.72743e+12,-865.002,165.421,-91.6129,-790.377,0,0
0,205,2.58143e+12,492.896,128.113,29.0397,296.462,0,0
0,206,6.81921e+12,794.943,121.447,-93.4689,731.372,0,0
0,207,7.08396e+12,-998.414,-410.4,343.673,-1163.04,0,0
0,208,6.36624e+12,-73.1687,-204.23,71.8418,-25.327,0,0
0,209,3.19538e+12,-74.8734,352.524,-114.339,53.7234,0,0
0,210,6.43186e+12,537.596,59.815,-43.3432,340.502,0,0
0,211,7.99062e+12,207.607,-446.045,229.073,46.1006,0,0
0,212,6.79522e+12,-519.578,-202.819,194.578,-350.092,0,0
0,213,7.04601e+12,-923.308,-871.6,1187.59,-1264.77,0,0
0,214,4.32294e+12,187.023,937.202,-925.563,102.419,0,0
0,215,2.46547e+12,-444.388,858.891,-849.658,-458.265,0,0
0,216,7.1974e+12,573.805,-896.086,924.493,702.968,0,0
0,217,2.63629e+12,123.075,-191.591,-12.3564,59.7166,0,0
0,218,2.03322e+12,386.51,-428.597,185.467,246.622,0,0
0,219,2.27287e+12,512.346,875.311,-872.205,513.77,0,0
0,220,6.49012e+12,-371.248,-823.669,676.023,-410.608,0,0
0,221,2.55911e+12,678.452,284.183,-303.845,505.532,0,0
0,222,7.73943e+12,454.575,540.318,-426.794,408.239,0,0
0,223,4.42465e+12,142.262,-337.199,62.2107,106.267,0,0
0,224,9.6345e+12,284.777,-682.371,514.476,125.609,0,0
0,225,7.32021e+12,881.166,713.07,-738.504,1048.13,0,0
0,226,4.23196e+12,607.914,36.694,-56.4289,359.215,0,0
0,227,8.1447e+12,917.171,988.038,-1402.8,1323.54,0,0
0,228,1.89829e+12,177.794,-261.294,80.4665,2.47641,0,0
0,229,9.0388e+12,-822.584,-281.18,323.36,-623.464,0,0
0,230,1.63716e+12,191.145,-666.837,537.314,56.8224,0,0
0,231,5.6922e+12,-508.958,705.454,-569.549,-368.611,0,0
0,232,9.27923e+12,940.325,-181.354,197.175,919.363,0,0
0,233,7.60507e+12,936.17,961.224,-1255.91,1207.68,0,0
0,234,1.18328e+12,650.022,-943.359,1057.4,802.548,0,0
0,235,6.78667e+12,214.733,85.8425,28.5756,15.7895,0,0
0,236,2.12955e+12,587.772,847.534,-837.529,586.406,0,0
0,237,7.52752e+12,-860.432,-946.154,1274.65,-1198.57,0,0
0,238,5.79544e+12,310.199,-559.879,448.165,143.277,0,0
0,239,3.21028e+12,595.21,713.451,-652.602,525.802,0,0
0,240,9.63121e+12,-409.103,704.515,-499.433,-250.376,0,0
0,241,5.89105e+12,767.934,-767.275,806.244,807.017,0,0
0,242,8.45599e+12,-458.73,-169.872,173.956,-189.245,0,0
0,243,6.26248e+12,-854.679,-977.411,1359.83,-1074.17,0,0
0,244,5.9152e+12,864.202,-533.043,498.664,939.181,0,0
0,245,7.67354e+12,797.665,-572.479,576.843,814.455,0,0
0,246,4.06407e+12,-243.326,876.737,-839.805,-304.82,0,0
0,247,4.78277e+12,354.067,979.558,-1000.53,414.636,0,0
0,248,4.96751e+12,621.433,-277.611,271.41,496.732,0,0
0,249,8.00503e+12,927.521,-222.184,239.072,965.255,0,0
0,250,6.91026e+12,-173.561,-13.386,101.663,29.7559,0,0
0,251,7.54848e+12,833.836,-124.917,150.551,775.113,0,0
0,252,6.52137e+12,-165.52,224.396,16.9633,-90.5861,0,0
0,253,8.86258e+12,421.967,273.464,-152.241,200.779,0,0
0,254,3.20375e+12,601.292,782.378,-833.408,518.953,0,0
0,255,5.10771e+12,-715.802,-190.453,147.499,-547.752,0,0
0,256,7.16908e+12,165.106,-734.013,464.491,201.373,0,0
0,257,3.17878e+12,-225.196,26.0452,1.24934,-117.006,0,0
0,258,3.57488e+12,-36.7223,207.673,-141.203,9.10718,0,0
0,259,6.49496e+12,809.391,179.398,-208.536,744.797,0,0
0,260,2.75263e+12,532.045,865.418,-927.84,596.002,0,0
0,261,6.8018e+12,-759.336,895.187,-1013.09,-836.934,0,0
0,262,7.4536e+12,454.643,630.451,-540.985,397.787,0,0
0,263,3.2126e+12,816.816,-785.458,889.808,830.322,0,0
0,264,6.0702e+12,773.321,-655.212,670.391,875.951,0,0
0,265,3.88684e+12,-93.4239,-651.494,356.585,-81.1911,0,0
0,266,2.90107e+12,-926.112,-700.94,731.37,-1128.45,0,0
0,267,6.62335e+12,211.391,-286.889,42.8635,130.546,0,0
0,268,9.84349e+12,346.305,-168.46,49.083,205.368,0,0
0,269,7.04983e+12,31.7289,-767.86,553.58,-47.2608,0,0
0,270,8.82019e+12,783.78,-882.196,974.387,999.265,0,0
0,271,9.98942e+12,387.985,120.403,-72.4564,111.942,0,0
0,272,3.16853e+12,220.828,411.205,-143.62,26.0799,0,0
0,273,2.07112e+12,698.341,-882.71,996.146,856.847,0,0
0,274,8.3318e+12,-220.256,687.575,-550.441,-78.0381,0,0
0,275,1.63159e+12,518.838,-239.769,216.371,271.528,0,0
0,276,7.72414e+12,-240.295,-515.478,314.075,-180.309,0,0
0,277,2.36994e+12,637.653,639.784,-533.098,546.273,0,0
0,278,6.57461e+12,634.438,569.314,-582.062,500.253,0,0
0,279,6.28233e+12,218.068,-805.934,668.048,244.09,0,0
0,280,9.08464e+12,-723.412,-350.42,304.22,-535.351,0,0
0,281,4.41044e+12,727.628,-310.295,249.748,478.789,0,0
0,282,8.5819e+12,715.766,-927.31,1025.04,789.805,0,0
0,283,8.32643e+12,-507.886,-60.4001,39.3141,-352.151,0,0
0,284,4.06665e+12,815.458,85.7281,-62.2104,669.926,0,0
0,285,3.19953e+12,-428.307,813.699,-804.843,-405.314,0,0
0,286,3.84874e+12,583.045,275.903,-259.862,355.649,0,0
0,287,8.25138e+12,287.043,-147.469,22.135,152.476,0,0
0,288,4.90055e+12,-857.285,617.254,-570.991,-889.099,0,0
0,289,8.9961e+12,494.974,433.831,-360.132,251.137,0,0
0,290,6.43304e+12,-687.366,-651.853,708.845,-601.47,0,0
0,291,8.14999e+12,-634.695,411.666,-406.588,-516.723,0,0
0,292,8.12453e+12,-631.689,-543.917,420.487,-498.469,0,0
0,293,8.04607e+12,937.098,236.697,-225.743,958.215,0,0
0,294,6.08863e+12,186.569,-146.426,-32.2305,54.7947,0,0
0,295,3.85511e+12,626.653,806.381,-904.883,722.46,0,0
0,296,1.93334e+12,815.805,-17.4821,-33.2272,759.11,0,0
0,297,6.88298e+12,-39.4793,-951.149,985.792,-95.2831,0,0
0,298,3.30085e+12,-863.286,-433.683,454.728,-796.672,0,0
0,299,8.61059e+12,-656.697,261.15,-133.126,-526.856,0,0
0,300,7.77065e+12,850.273,-228.382,280.614,781.295,0,0
0,301,8.88889e+12,42.02,-963.839,970.224,82.5184,0,0
0,302,6.92481e+12,286.627,396.224,-273.693,214.146,0,0
0,303,6.57857e+12,865.884,667.858,-817.907,1015.22,0,0
0,304,4.08981e+12,-237.199,-966.179,1032.1,-231.196,0,0
0,305,1.03211e+12,-618.622,290.597,-141.41,-476.344,0,0
0,306,3.09523e+12,-708.707,624.647,-573.603,-690.953,0,0
0,307,6.81363e+12,-967.015,-917.117,1294.88,-1202.84,0,0
0,308,3.90471e+12,-452.703,987.62,-1151.3,-555.179,0,0
0,309,4.47588e+12,97.0032,-350.495,92.3651,-4.48599,0,0
0,310,3.30485e+12,774.559,563.613,-594.766,724.689,0,0
0,311,8.50391e+12,-260.45,623.897,-329.818,-109.767,0,0
0,312,1.94951e+12,885.219,-284.695,352.783,823.383,0,0
0,313,5.51603e+12,461.234,-893.585,854.808,541.242,0,0
0,314,2.90202e+12,755.516,205.321,-138.035,591.155,0,0
0,315,8.61339e+12,901.579,490.393,-481.79,978.906,0,0
0,316,3.72773e+12,656.938,163.427,-30.3857,366.999,0,0
0,317,3.42953e+12,564.348,868.498,-911.98,569.509,0,0
0,318,6.0047e+12,222.988,-421.449,140.354,104.009,0,0
0,319,3.7913e+12,469.701,292.377,-132.606,179.431,0,0
0,320,7.94833e+12,647.25,838.582,-860.35,679.26,0,0
0,321,2.75414e+12,544.046,314.033,-226.828,370.324,0,0
0,322,4.36615e+12,-710.842,-781.012,836.316,-820.949,0,0
0,323,3.43687e+12,322.03,-662.651,441.828,304.373,0,0
0,324,4.80635e+12,-964.077,937.225,-1262.96,-1299.59,0,0
0,325,2.02398e+12,261.265,261.637,-95.9224,16.5494,0,0
0,326,5.17333e+12,965.992,800.702,-914.124,1200.41,0,0
0,327,4.78703e+12,348.387,-907.577,860.491,278.744,0,0
0,328,3.26931e+12,-244.176,-307.336,197.922,-78.9475,0,0
0,329,7.08133e+12,112.519,-602.554,281.862,26.7285,0,0
0,330,1.01717e+12,675.546,178.762,-199.939,443.465,0,0
0,331,2.03529e+12,311.585,402.286,-268.939,231.435,0,0
0,332,2.83354e+12,-321.72,194.022,-134.162,-63.9828,0,0
0,333,3.09694e+12,-502.886,669.601,-542.406,-496.031,0,0
0,334,5.43994e+12,252.437,242.462,-5.20945,67.8062,0,0
0,335,5.78086e+12,622.002,400.679,-252.231,507.626,0,0
0,336,1.03209e+12,19.241,-677.69,377.416,-64.0672,0,0
0,337,3.73365e+12,-299.419,-134.134,-42.7544,-188.622,0,0
0,338,6.55769e+12,-499.668,-218.99,198.108,-360.46,0,0
0,339,4.85258e+12,-346.306,-363.322,155.538,-114.472,0,0
0,340,5.53422e+12,-745.858,-691.209,748.011,-695.993,0,0
0,341,5.28453e+12,-704.331,716.885,-817.255,-754.621,0,0
0,342,8.70471e+12,-533.653,127.084,-120.475,-320.733,0,0
0,343,7.20933e+12,51.3332,-105.166,68.8029,-8.51307,0,0
0,344,6.67417e+12,591.776,887.599,-1046.1,556.373,0,0
0,345,4.31646e+12,194.235,555.746,-245.703,126.604,0,0
0,346,1.29375e+12,-507.825,774.145,-759.442,-494.788,0,0
0,347,2.15896e+12,200.96,45.1367,-55.5242,-41.9745,0,0
0,348,4.90004e+12,108.144,46.8131,14.9066,-66.7775,0,0
0,349,4.49049e+12,-377.748,-128.213,76.5069,-136.566,0,0
0,350,5.34706e+12,-961.739,-988.812,1407.16,-1382.7,0,0
0,351,3.72774e+12,-454.536,619.244,-457.21,-251.431,0,0
0,352,3.53204e+12,953.526,915.342,-1221.13,1342.48,0,0
0,353,6.79936e+12,691.322,-728.682,779.768,595.267,0,0
0,354,9.23524e+12,455.541,680.084,-539.627,329.808,0,0
0,355,2.05499e+12,566.364,-579.179,437.212,439.685,0,0
0,356,1.67865e+12,-781.146,-679.233,644.497,-870.565,0,0
0,357,7.54382e+12,449.607,155.681,-65.4084,302.882,0,0
0,358,4.83745e+12,-257.738,12.4505,-35.9928,4.21645,0,0
0,359,2.12147e+12,543.746,814.882,-770.241,464.237,0,0
0,360,7.55469e+12,477.198,832.96,-796.183,495.926,0,0
0,361,6.47733e+12,-947.349,505.078,-631.358,-960.27,0,0
0,362,5.50577e+12,-655.889,-12.142,13.5532,-450.991,0,0
0,363,1.97996e+12,-915.823,472.365,-408.96,-976.302,0,0
0,364,7.09621e+12,-201.771,627.447,-332.441,-83.0696,0,0
0,365,1.28895e+12,854.762,375.406,-379.596,705.34,0,0
0,366,7.29796e+12,650.008,805.498,-892.652,730.43,0,0
0,367,1.27433e+12,-187.401,-557.174,392.622,-75.8756,0,0
0,368,1.92967e+12,734.556,-285.572,276.343,500.66,0,0
0,369,8.65538e+12,-956.656,-698.001,779.452,-1140.37,0,0
0,370,8.06671e+12,64.6594,79.9643,42.6518,74.9729,0,0
0,371,6.25002e+12,484.434,-199.99,56.8262,171.371,0,0
0,372,2.6405e+12,-822.214,-433.768,373.86,-689.768,0,0
0,373,5.25343e+12,-753.32,165.587,-103.675,-501.723,0,0
0,374,8.67176e+12,687.326,486.077,-426.183,561.478,0,0
0,375,9.46115e+12,-287.561,373.894,-85.9366,-41.2974,0,0
0,376,6.69099e+12,578.942,12.5203,8.93851,249.734,0,0
0,377,4.73348e+12,368.24,-312.4,101.74,122.591,0,0
0,378,2.05096e+12,-928.065,-304.863,388.309,-846.337,0,0
0,379,2.09084e+12,-360.294,-957.748,893.144,-459.829,0,0
0,380,4.81623e+12,341.123,-83.1459,-36.6931,164.001,0,0
0,381,5.7829e+12,574.848,-781.732,665.383,465.999,0,0
0,382,9.18949e+12,-434.405,-206.528,176.265,-223.795,0,0
0,383,5.11107e+12,-818.144,-561.06,572.207,-865.201,0,0
0,384,7.18024e+12,723.921,525.459,-412.561,578.338,0,0
0,385,7.52401e+12,875.375,-217.055,206.559,725.137,0,0
0,386,5.05804e+12,872.188,211.569,-240.876,807.052,0,0
0,387,4.53095e+12,342.102,239.061,-5.39884,71.2568,0,0
0,388,9.23984e+12,-892.753,-18.2579,-61.7623,-740.816,0,0
0,389,5.47806e+12,299.093,245.084,-30.9409,96.4128,0,0
0,390,2.99619e+12,-828.324,23.8766,75.7176,-759.378,0,0
0,391,3.75168e+12,973.191,-62.3577,75.6535,1012.57,0,0
0,392,4.87602e+12,-970.307,-77.3062,137.328,-893.573,0,0
0,393,6.6595e+12,183.614,-177.819,28.4085,41.4364,0,0
0,394,6.67949e+12,842.311,834.071,-918.796,982.459,0,0
0,395,9.38722e+12,779.862,972.425,-1282.87,990.523,0,0
0,396,5.21526e+12,-862.291,973.55,-1299.86,-1098.44,0,0
0,397,6.47985e+12,-230.556,420.339,-156.461,-160.098,0,0
0,398,8.5193e+12,-511.653,-942.822,1034.3,-615.22,0,0
0,399,9.47069e+12,763.652,-718.506,754.452,722.274,0,0
0,400,3.69237e+12,-587.375,10.1912,-71.7189,-282.003,0,0
0,401,7.92594e+12,-581.551,592.754,-559.408,-443.873,0,0
0,402,5.4543e+12,-645.291,-412.919,415.227,-404.491,0,0
