Time,Particle,Mass,PositionX,PositionY,VectorX,VectorY,AccelerationX,AccelerationY
0,172,9.08732e+12,-470.018,-852.641,891.174,-468.97,0,0
0,173,9.05968e+12,-101.002,98.1584,63.5096,-41.6759,0,0
0,174,8.79473e+12,506.736,53.17,-31.5294,160.943,0,0
0,175,5.61347e+12,416.797,890.114,-912.794,455.116,0,0
0,176,3.89861e+12,-308.574,-187.56,149.266,-118.215,0,0
0,177,9.84637e+12,352.707,38.3776,-47.3112,31.4262,0,0
0,178,2.82557e+12,248.987,-473.416,208.126,122.876,0,0
0,179,4.56379e+12,23.1062,-188.93,31.2345,26.8883,0,0
0,180,8.24101e+12,35.008,374.233,-145.212,-85.8207,0,0
0,181,8.59687e+12,460.144,158.448,-33.5035,133.431,0,0
0,182,5.26649e+12,135.566,270.582,-75.1949,70.474,0,0
0,183,2.85033e+12,-588.253,541.987,-460.587,-411.492,0,0
0,184,1.56559e+12,547.76,49.2153,54.88,354.874,0,0
0,185,3.59459e+12,775.987,-514.272,490.345,736.664,0,0
0,186,3.49075e+12,77.299,-13.8057,69.5033,-39.6813,0,0
0,187,4.95561e+12,-324.571,-114.077,58.9857,-41.0189,0,0
0,188,8.17883e+12,726.294,-26.5763,-60.5225,589.994,0,0
0,189,4.57549e+12,331.222,-346.321,67.9062,215.889,0,0
0,190,9.76603e+12,344.166,314.267,-162.754,116.313,0,0
0,191,6.50792e+12,315.632,259.595,-147.541,88.4851,0,0
0,192,5.09459e+12,811.554,-486.151,496.586,751.212,0,0
0,193,8.82534e+12,-95.6796,323.958,-78.8886,-23.8246,0,0
0,194,1.79848e+12,235.325,16.1297,-57.7046,108.588,0,0
0,195,1.36034e+12,549.499,-289.775,219.756,404.547,0,0
0,196,5.42234e+12,-391.383,812.862,-706.127,-273.239,0,0
0,197,1.89627e+12,-141.319,-114.424,-37.324,69.24,0,0
0,198,9.33549e+12,203.919,229.637,4.15917,126.046,0,0
0,199,8.56412e+12,557.672,-50.7588,-16.9506,401.926,0,0
0,200,8.18502e+12,136.369,-64.5158,83.7808,63.1335,0,0
0,201,9.7203e+12,-742.982,-375.777,375.975,-652.326,0,0
0,202,7.81672e+12,-15.0622,-272.396,108.835,3.04872,0,0
0,203,1.98047e+12,528.879,341.269,-259.505,357.953,0,0
0,204,2.48282e+12,288.579,108.306,-52.7673,92.6381,0,0
0,205,2.13142e+12,-303.591,144.477,28.0957,-35.6058,0,0
0,206,6.49635e+12,236.119,732.073,-493.119,139.769,0,0
0,207,3.91731e+12,-773.293,-174.389,208.739,-531.285,0,0
0,208,4.94289e+12,-124.824,68.5464,24.431,-50.657,0,0
0,209,3.96993e+12,-550.264,457.486,-375.298,-373.045,0,0
0,210,8.04483e+12,449.742,-87.7465,10.2488,262.687,0,0
0,211,6.78173e+12,422.157,-185.728,184.748,122.049,0,0
0,212,3.02304e+12,78.8172,-103.72,-61.8137,-53.268,0,0
0,213,1.2131e+12,-437.142,305.488,-184.342,-311.496,0,0
0,214,2.19568e+12,-348.492,156.5,-65.7406,-231.731,0,0
0,215,8.24971e+12,43.3298,151.99,37.9603,-43.2845,0,0
0,216,1.33463e+12,-128.776,434.49,-220.807,-131.162,0,0
0,217,4.86914e+12,34.0923,-68.1298,64.9561,80.4415,0,0
0,218,9.07107e+12,263.706,255.178,-82.1595,-1.16398,0,0
0,219,6.96194e+12,-22.3681,-80.3074,79.233,75.3844,0,0
0,220,7.0678e+12,220.544,-373.449,217.424,121.313,0,0
0,221,5.92298e+12,57.6317,-322.129,7.62545,1.974,0,0
0,222,9.7064e+12,155.875,0.669517,56.2461,17.0097,0,0
0,223,6.73514e+12,-337.228,81.96,-80.2504,-100.884,0,0
0,224,9.98388e+12,48.3213,220.892,-72.8788,69.2214,0,0
0,225,8.51616e+12,-466.157,-89.2578,58.6469,-126.34,0,0
0,226,9.00058e+12,61.7959,-33.97,98.3703,-42.1358,0,0
0,227,6.18173e+12,606.796,-311.3,164.901,401.765,0,0
0,228,2.51697e+12,-105.775,83.1491,-35.5117,-75.5647,0,0
0,229,6.19206e+12,440.418,58.3687,-75.469,174.444,0,0
0,230,2.94158e+12,2.96482,-187.643,56.7215,-72.8889,0,0
0,231,8.98163e+12,-41.1259,64.4468,-72.0395,-79.6054,0,0
0,232,1.04092e+12,218.772,849.885,-725.725,239.994,0,0
0,233,1.22571e+12,-378.895,799.273,-620.506,-292.289,0,0
0,234,8.64496e+12,-30.0872,-474.414,309.424,-29.651,0,0
0,235,8.36364e+12,26.0181,490.936,-247.866,-39.5215,0,0
0,236,9.0811e+12,-249.953,-268.965,190.414,-158.062,0,0
0,237,3.67598e+12,204.866,510.572,-196.626,135.4,0,0
0,238,3.21674e+12,290.875,-160.792,19.2162,163.588,0,0
0,239,7.42646e+12,428.758,65.2893,-50.1521,174.745,0,0
0,240,6.75185e+12,-316.918,-210.613,-4.06834,-196.799,0,0
0,241,3.11317e+12,224.887,-73.5867,42.4694,101.886,0,0
0,242,7.93203e+12,245.131,-280.622,15.3246,82.9893,0,0
0,243,4.53278e+12,134.812,-326.906,214.42,2.7862,0,0
0,244,5.1082e+12,-703.405,-57.8128,116.377,-495.473,0,0
0,245,7.9279e+12,-681.149,-116.65,158.98,-376.252,0,0
0,246,8.27955e+12,181.407,229.674,-165.545,37.3253,0,0
0,247,5.43186e+12,132.237,4.47616,-86.1713,-54.4401,0,0
0,248,9.64067e+12,-476.337,131.904,-160.731,-172.854,0,0
0,249,5.16316e+12,-17.0037,-49.741,38.4068,47.1775,0,0
0,250,3.84349e+12,-200.185,-226.784,163.95,-85.3614,0,0
0,251,7.70215e+12,173.066,-289.474,32.265,121.231,0,0
0,252,5.22936e+12,-409.24,114.128,-40.4532,-137.774,0,0
0,253,7.73552e+12,204.666,-65.3705,14.7484,40.9615,0,0
0,254,6.62885e+12,486.07,-411.833,326.749,355.089,0,0
0,255,4.32784e+12,212.369,26.6718,-11.5542,-14.2009,0,0
0,256,2.8352e+12,-517.586,-310.078,151.123,-380.781,0,0
0,257,8.49701e+12,529.524,-377.042,287.648,343.267,0,0
0,258,4.97303e+12,30.7516,229.714,-114.79,-72.8391,0,0
0,259,8.16129e+12,-11.2541,-377.6,222.799,76.7271,0,0
0,260,3.41635e+12,-583.369,175.587,-90.1198,-374.556,0,0
0,261,9.08963e+12,-289.887,379.068,-229.694,-199.104,0,0
0,262,2.9999e+12,-389.89,-98.7623,-7.31944,-118.796,0,0
0,263,7.93433e+12,432.919,380.622,-263.888,273.74,0,0
0,264,4.78439e+12,164.094,-3.57449,-50.1845,42.8312,0,0
0,265,9.94585e+12,-27.4289,702.491,-430.163,-65.3617,0,0
0,266,8.17256e+12,237.688,383.022,-110.197,121.219,0,0
0,267,6.99601e+12,-271.548,92.9122,29.1985,-148.487,0,0
0,268,3.33999e+12,235.229,-239.832,55.7843,39.4533,0,0
0,269,2.43892e+12,593.26,105.174,-147.635,389.457,0,0
0,270,6.42446e+12,105.118,-266.123,74.2184,-10.1321,0,0
0,271,8.77031e+12,185.225,853.036,-766.016,234.002,0,0
0,272,7.15724e+12,-663.121,31.849,43.2054,-389.731,0,0
0,273,1.51912e+12,-418.823,151.413,-74.7637,-214.143,0,0
0,274,8.09526e+12,-73.5838,168.788,-125.159,77.7856,0,0
0,275,2.88189e+12,-140.225,149.631,-46.2475,-38.448,0,0
0,276,6.80738e+12,-78.3982,67.543,-49.0229,23.4387,0,0
0,277,3.47262e+12,372.135,595.454,-430.304,190.687,0,0
0,278,9.00538e+12,-554.798,-185.129,203.311,-276,0,0
0,279,2.71175e+12,-106.684,-168.324,80.1871,-13.0648,0,0
0,280,8.09854e+12,-516.688,-123.591,62.1517,-322.707,0,0
0,281,9.93529e+12,-23.7325,549.192,-312.643,45.9947,0,0
0,282,3.11515e+12,184.902,203.332,-63.0116,27.5244,0,0
0,283,7.88896e+12,-615.526,357.041,-274.706,-390.732,0,0
0,284,8.11803e+12,325.06,147.845,-41.5059,74.688,0,0
0,285,9.64335e+12,14.2487,-3.91663,37.9397,29.7785,0,0
0,286,5.35818e+12,-276.174,49.1805,5.82586,-42.7358,0,0
0,287,4.7225e+12,-72.1015,31.111,17.3119,-63.9518,0,0
0,288,3.42283e+12,-399.074,-34.426,35.2947,-252.223,0,0
0,289,8.82507e+12,-164.283,325.836,-134.622,-130.136,0,0
0,290,6.70444e+12,173.522,671.847,-463.579,209.079,0,0
0,291,8.9491e+12,600.839,489.586,-380.345,459.744,0,0
0,292,9.72164e+12,-379,-353.005,183.787,-114.228,0,0
0,293,2.79456e+12,-209.644,-356.103,114.838,-8.97677,0,0
0,294,1.11367e+12,13.4658,-150.897,-34.8984,54.8914,0,0
0,295,2.67393e+12,-171.808,-202.719,30.3898,-110.124,0,0
0,296,9.46394e+12,582.822,-662.359,498.946,466.104,0,0
0,297,1.60322e+12,-36.3753,142.428,-59.4476,17.5809,0,0
0,298,8.18812e+12,416.893,-18.4725,105.116,153.131,0,0
0,299,8.44034e+12,529.44,362.478,-180.532,396.395,0,0
0,300,9.89942e+12,-431.021,16.6203,54.4465,-113.94,0,0
0,301,5.45851e+12,464.887,-298.007,263.72,342.022,0,0
0,302,5.4215e+12,566.997,638.5,-636.396,393.458,0,0
0,303,5.68416e+12,972.535,-220.116,281.218,1067.52,0,0
0,304,9.99472e+12,489.356,-278.795,150.639,186.302,0,0
0,305,9.51547e+12,-174.056,-0.852469,-5.80709,-116.53,0,0
0,306,4.5979e+12,193.929,-418.163,243.455,39.0778,0,0
0,307,2.56025e+12,-14.4326,-44.2963,62.1321,-33.5904,0,0
0,308,6.6586e+12,-1.59217,-129.443,101.747,36.3726,0,0
0,309,4.32538e+12,-6.19401,66.5464,37.2394,-49.2321,0,0
0,310,4.57969e+12,-198.146,403.891,-168.027,-98.986,0,0
0,311,7.928e+12,109.587,-68.9581,-17.7846,60.4716,0,0
0,312,9.73856e+12,-124.827,400.741,-86.3787,-16.3161,0,0
0,313,7.9524e+12,-60.7849,911.707,-794.706,25.292,0,0
0,314,3.63145e+12,90.2797,-319.816,101.269,53.886,0,0
0,315,3.41872e+12,133.203,-51.5405,-43.3498,83.6084,0,0
0,316,7.20931e+12,-430.771,744.356,-543.139,-405.902,0,0
0,317,5.24113e+12,-351.059,-708.644,629.994,-272.858,0,0
0,318,4.89903e+12,216.324,546.571,-243.602,67.8332,0,0
0,319,5.39008e+12,172.654,151.215,38.7792,-19.3856,0,0
0,320,4.59015e+12,218.98,-905.162,872.853,259.785,0,0
0,321,7.99579e+12,106.062,716.112,-548.4,95.2482,0,0
0,322,3.78965e+12,550.117,-624.277,614.524,541.768,0,0
0,323,4.10392e+12,562.861,-350.528,146.904,436.831,0,0
0,324,1.08756e+12,753.644,1.34876,-8.05521,638.071,0,0
0,325,3.68896e+12,71.3307,136.921,-87.5891,3.76721,0,0
0,326,5.34209e+12,433.816,-108.99,72.6701,244.519,0,0
0,327,1.84507e+12,-138.588,-481.614,216.972,-9.22176,0,0
0,328,8.12638e+12,-171.127,-433.949,144.718,-62.8302,0,0
0,329,2.41985e+12,-345.751,-151.717,35.577,-99.9865,0,0
0,330,6.23661e+12,8.99198,-14.4041,6.59904,-76.9313,0,0
0,331,3.51953e+12,-56.9189,-116.427,-41.073,72.1454,0,0
0,332,1.73221e+12,-82.2797,361.814,-51.7449,60.1469,0,0
0,333,3.21176e+12,250.758,260.66,-128.423,139.366,0,0
0,334,2.95298e+12,471.599,-72.6165,119.934,286.327,0,0
0,335,3.44845e+12,-282.942,-171.436,-30.465,-137.647,0,0
0,336,3.90364e+12,-463.013,507.949,-253.94,-298.905,0,0
0,337,5.97195e+12,15.7892,-126.81,111.051,35.3781,0,0
0,338,9.29731e+12,438.255,-220.768,99.2575,256.145,0,0
0,339,9.88639e+12,-64.8159,-210.407,85.1245,-4.87637,0,0
0,340,9.12498e+12,227.84,-83.9509,52.0236,75.6536,0,0
0,341,2.35997e+12,-12.0012,332.338,-13.8337,55.9556,0,0
0,342,1.65677e+12,-631.211,49.8134,58.6432,-338.58,0,0
0,343,9.40612e+12,-366.154,-204.967,175.773,-189.754,0,0
0,344,8.54271e+12,263.115,-425.048,141.925,170.446,0,0
0,345,8.08659e+12,733.596,-5.47534,-22.7582,526.447,0,0
0,346,1.84903e+12,207.564,521.9,-241.235,16.6392,0,0
0,347,2.36592e+12,-724.657,61.4697,-42.7406,-489.921,0,0
0,348,8.88238e+12,-514.044,-344.231,213.047,-269.488,0,0
0,349,9.25941e+12,-697.229,638.991,-579.616,-678.922,0,0
0,350,3.55936e+12,-65.8296,241.12,-106.574,-104.408,0,0
0,351,3.9497e+12,-336.197,-358.805,78.1225,-130.684,0,0
0,352,1.35806e+12,323.709,-28.4034,-12.5791,129.872,0,0
0,353,4.38362e+12,-206.632,-284.706,107.371,9.15347,0,0
0,354,2.30801e+12,-103.466,-11.3377,31.8151,75.7145,0,0
0,355,7.86189e+12,200.798,59.0709,-74.7196,18.2209,0,0
0,356,4.69054e+12,-26.8397,883.865,-788.774,-27.232,0,0
0,357,5.22052e+12,-378.106,105.324,55.1385,-85.5772,0,0
0,358,9.15178e+12,329.564,-326.688,123.927,227.769,0,0
0,359,7.08957e+12,-102.977,720.83,-537.323,-14.3747,0,0
0,360,5.3011e+12,429.982,1.53842,25.3293,100.475,0,0
0,361,6.15368e+12,222.276,328.92,-140.041,111.995,0,0
0,362,2.44646e+12,438.055,-197.5,103.363,127.443,0,0
0,363,8.54403e+12,-709.588,404.055,-405.394,-547.215,0,0
0,364,6.5569e+12,522.166,-643.975,529.767,514.358,0,0
0,365,8.36017e+12,-634.556,584.87,-477.973,-460.022,0,0
0,366,9.24332e+12,284.158,176.606,-132.128,67.7077,0,0
0,367,6.65967e+12,446.038,167.41,-36.8242,167.258,0,0
0,368,7.15124e+12,-204.712,-9.83512,-66.9507,0.763758,0,0
0,369,8.27134e+12,-58.2289,-338.103,56.1373,65.4005,0,0
0,370,7.84312e+12,22.4719,-380.112,151.066,-44.5556,0,0
0,371,2.83094e+12,223.408,-77.7109,-30.7224,27.2033,0,0
0,372,1.9254e+12,651.751,-28.3319,48.7533,401.54,0,0
0,373,3.06715e+12,-153.762,-137.731,-39.8952,-86.6614,0,0
0,374,7.27035e+12,74.3798,-17.7545,1.69666,-16.7874,0,0
0,375,2.99283e+12,321.98,100.953,-84.091,180.995,0,0
0,376,4.33114e+12,-706.773,-541.203,392.283,-582.864,0,0
0,377,1.3428e+12,-308.788,235.13,-68.233,-177.921,0,0
0,378,3.03789e+12,-405.031,470.515,-269.788,-315.193,0,0
0,379,4.15504e+12,-31.967,585.755,-345.494,-31.141,0,0
0,380,7.10019e+12,-865.531,72.6855,-83.3847,-685.112,0,0
0,381,6.83138e+12,-370.208,8.42411,-77.3807,-105.531,0,0
0,382,4.40562e+12,-462.013,419.81,-164.697,-356.484,0,0
0,383,8.9106e+12,124.502,821.859,-583.537,21.8469,0,0
0,384,4.99382e+12,-464.089,529.117,-311.201,-324.227,0,0
0,385,7.66789e+12,198.491,122.106,-47.6967,142.437,0,0
0,386,5.05619e+12,-167.492,701.519,-460.05,-34.6463,0,0
0,387,2.68321e+12,144.973,-220.64,44.5179,15.1379,0,0
0,388,4.19557e+12,-120.219,-288.503,174.014,49.8379,0,0
0,389,5.92323e+12,-169.847,-347.212,135.595,-143.691,0,0
0,390,5.31565e+12,-59.2125,-3.73805,-98.8071,17.9506,0,0
0,391,8.60142e+12,488.468,475.889,-274.696,405.109,0,0
0,392,1.1816e+12,-258.049,521.45,-216.916,-175.796,0,0
0,393,3.27663e+12,-27.8353,426.327,-274.149,39.3703,0,0
0,394,4.89988e+12,81.4467,-140.952,-52.2827,2.63798,0,0
0,395,7.36793e+12,-283.321,152.616,18.7889,-74.1396,0,0
